Asset_Number,start,stop,event,Category,usage,temperature,load,health_bar
100080,427,429,0,Security,69.7724036466963,50.331314828219185,72.75577201961318,22.272967115757304
100080,429,432,0,Security,60.86235137392898,38.61294229460386,76.60960517191444,12.538806941222811
100080,432,441,0,Security,63.59260684530804,43.61349177367683,70.4071517376378,18.369113466092717
100080,441,445,0,Security,65.40892537292109,44.325812040474645,73.26344038460907,15.181488865196823
100080,445,449,0,Security,64.52751440013381,40.41992687640064,69.4450681758346,11.227223108754906
100080,449,453,0,Security,68.25105006734931,46.766765538585126,84.31554626981189,14.149608207513573
100080,453,455,0,Security,62.010969831319954,37.9351827613593,68.80651313080065,17.20545966664851
100080,455,463,0,Security,62.80032446118712,43.1942341651361,93.75454994106991,11.308002526479557
100080,463,465,0,Security,79.0785526240479,50.56220073927958,60.37180489202095,7.798158977696891
100080,465,466,0,Security,51.05304413705771,44.733053679654965,56.94280904098467,6.151632388229537
100080,466,467,0,Security,73.56081628248238,40.468657575504764,76.37411992516704,3.471063060838757
100080,467,477,0,Security,65.53748022843804,36.61269510306578,67.19686718567675,7.723113399933081
100080,477,480,0,Security,65.22404074888387,42.83021559201204,77.74935212667317,2.4715056334698327
100080,480,484,0,Security,55.2620967205872,43.74750028414202,59.20727369728723,0.7747397169937291
100080,484,485,1,Security,56.12763731116851,44.75624287605203,77.12352471949457,0.0
100080,485,488,0,Security,50.316134198721315,31.95145925794612,70.83386560399508,1.2200566035875
100080,488,490,0,Security,50.65156817779281,42.203688318429,66.86033349671317,4.47218440202131
100080,490,491,0,Security,57.22203006279378,44.25258289743692,77.79934420097551,0.0
100081,0,20,0,Facilities,90.49857121573595,50.899085175435744,61.189655288977804,96.67600860713534
100081,20,22,0,Facilities,59.55308891863497,42.15232634861832,60.45702148394627,98.83348669020833
100081,22,25,0,Facilities,56.753812531934585,37.62240644258498,70.87390982794912,100.0
100081,25,28,0,Facilities,50.87509592688768,34.83846774478132,64.64714817904752,88.75283102704294
100081,28,35,0,Facilities,71.16026756000791,48.06707405581533,67.06060545591777,98.3561748519396
100081,35,39,0,Facilities,59.04203252150993,36.932083257618636,69.72111670971076,100.0
100081,39,41,0,Facilities,78.69940523813383,42.0046571214853,68.18290662100326,100.0
100081,41,44,0,Facilities,55.92969200865106,42.17695192466983,52.251777045503005,83.49379934248695
100081,44,45,0,Facilities,61.509018834830805,48.31495803417599,75.54475166019468,93.40571344475732
100081,45,48,0,Facilities,55.21920249535819,43.82164436189154,85.92261567823058,98.57613569215177
100081,48,53,0,Facilities,72.68009559370665,40.983221389661054,56.07619858020179,91.87714473910032
100081,53,57,0,Facilities,66.76697341699307,45.8598664327086,62.845056451494614,81.75570997894975
100081,57,60,0,Facilities,55.02400252420138,43.84615834224793,70.96797522228908,84.76400496385793
100081,60,66,0,Facilities,66.62131797945543,39.177528543989716,69.89791605026225,87.4554263847925
100081,66,67,0,Facilities,58.30432753995073,38.70376314103778,77.21396792471518,89.63258272176559
100081,67,72,0,Facilities,64.22006049871814,53.79213858026645,65.92630264696373,93.43230542238935
100081,72,75,0,Facilities,56.033552024592026,33.405818300341586,64.42743422299974,80.84684046835855
100081,75,81,0,Facilities,59.07163206483216,39.61609376127263,63.898206876847766,91.17202535976953
100081,81,89,0,Facilities,55.669821662502315,39.193124206484065,76.16550803690771,85.66268828316775
100081,89,93,0,Facilities,51.69027145411829,39.348806111444304,71.09579948047795,85.2240084577177
100081,93,96,0,Facilities,56.66212553636882,47.34147300099674,56.30109619369412,77.93095225231538
100081,96,104,0,Facilities,35.42156811178181,30.697106109163897,59.97657472547208,79.88698579734584
100081,104,113,0,Facilities,49.53194946944693,34.140016711836985,68.14013390296527,76.3357799244617
100081,113,119,0,Facilities,71.24929844432592,52.14753095057986,71.48975979019815,71.68010393818159
100081,119,131,0,Facilities,49.43322936344191,39.858030139490474,75.4788367591373,76.33571423841018
100081,131,132,0,Facilities,44.194498665522836,33.83522438898248,61.36221112639957,83.21301872044413
100081,132,137,0,Facilities,53.610768127418545,35.9546809233204,67.9227651751395,71.59789896789287
100081,137,144,0,Facilities,62.53971721723245,50.78987647990255,58.078703847218804,71.1972882813752
100081,144,146,0,Facilities,64.22271664014777,37.447572335420105,70.67825685279895,76.34841313413034
100081,146,147,0,Facilities,37.98741217005774,32.36703132648328,66.91042014861563,68.84287083584314
100081,147,163,0,Facilities,56.334070972473306,46.36411665435417,75.9493665302816,70.20257282872083
100081,163,167,0,Facilities,58.600342138960116,35.70738375783604,67.83963684391466,67.07786521798471
100081,167,170,0,Facilities,55.108114883459386,37.30025976964951,79.66035638231077,63.838496402052066
100081,170,173,0,Facilities,42.215616391850816,30.6308130661063,74.33649271035725,61.7363710486467
100081,173,175,0,Facilities,67.76019488218195,39.59253918947024,68.2819703098456,74.30356766095126
100081,175,179,0,Facilities,69.81420570928474,48.4257879944293,61.5117393495716,65.90931037955643
100081,179,181,0,Facilities,67.69499175841463,47.6736098017581,77.56483984828249,63.710007568040275
100081,181,182,0,Facilities,59.314352394830046,33.61500165652672,76.33775664893531,59.23612225519012
100081,182,183,0,Facilities,63.66206111767808,39.06720764927037,95.98546256664142,58.78243842716951
100081,183,191,0,Facilities,57.9970877249538,46.3013934765642,67.46376109195121,63.667287102214054
100081,191,194,0,Facilities,46.924155442145434,36.91642798146582,78.53609083245628,59.273747988392756
100081,194,205,0,Facilities,51.17452751945142,37.14550058837,77.22801235371747,58.05491382801047
100081,205,206,0,Facilities,60.326286756598755,33.24500417058897,73.91473150909222,48.44374628558872
100081,206,224,1,Facilities,78.68480207472504,51.5931147100424,84.06267555413994,60.99016672536983
100081,224,227,0,Facilities,64.55016109401046,41.79307715530046,77.86207260033925,52.5255212212012
100081,227,242,0,Facilities,51.281436036750065,42.504305267582474,84.4665632568199,50.51173793431187
100081,242,257,0,Facilities,56.01597359719622,31.280384619829206,61.471149055500156,50.27417750534132
100081,257,262,0,Facilities,56.35226024474001,41.07830944686064,69.61837756135566,52.53075627181272
100081,262,264,0,Facilities,45.33716752373414,36.667627043536555,75.88953114762344,46.843142297439776
100081,264,268,0,Facilities,64.01572855091042,55.85109072988482,53.1721070344147,51.69185332463129
100081,268,270,0,Facilities,69.83284703614432,48.42803341088958,74.5139262678696,46.265793749113456
100081,270,273,0,Facilities,63.104623604509044,40.917229334375214,66.66462387876105,51.44969885176946
100081,273,279,0,Facilities,69.1553015771897,56.27651678360163,51.52820343282388,44.8052486993128
100081,279,285,0,Facilities,70.84014850580212,42.976691558904726,75.08198503423557,49.57798336872215
100081,285,286,0,Facilities,55.9607210889017,32.47202086314698,67.87444725502114,46.024611105244695
100081,286,288,0,Facilities,43.87220461042375,32.169719636086406,62.306563157766725,39.002514133465084
100081,288,290,0,Facilities,52.191532570922284,41.440828082638774,70.92129745829233,46.13638598870652
100081,290,298,0,Facilities,75.53671520553172,44.86675312077818,69.39485198783495,38.014753751800065
100081,298,309,0,Facilities,46.84080756416325,38.90744909447433,63.85655489703168,40.0542158887669
100081,309,310,1,Facilities,47.48067306841757,39.94314223964194,77.84334946869362,40.74841328306489
100081,310,317,0,Facilities,62.06249363623646,42.95876809643335,78.49716775230777,40.44075237627958
100081,317,321,0,Facilities,54.18245850750114,44.98666826180042,62.11056197395164,34.668652512650745
100081,321,328,0,Facilities,52.54172016479571,32.46773451854156,65.778308102616,33.86962728944946
100081,328,330,0,Facilities,54.78299899871699,42.475395585431365,76.16511991489325,38.497858472533196
100081,330,332,0,Facilities,56.145765928349135,37.315878075837134,61.169390606197574,32.67739008893707
100081,332,345,0,Facilities,57.16287212868732,40.55410041020127,65.37617669186898,38.789088898768995
100081,345,359,0,Facilities,51.24613769334137,39.173668909942485,67.55194157750331,31.647557858716755
100081,359,366,0,Facilities,66.4002660514221,39.944954439697916,74.98756886481617,38.076968112462396
100081,366,369,0,Facilities,71.5820188678298,45.94591105050045,55.80432578891654,33.07388371690427
100081,369,370,0,Facilities,75.95122192816773,36.225995417997765,78.21175315734268,32.33759639481546
100081,370,376,0,Facilities,56.109440272473606,48.44752667808768,65.46294030863575,35.096639213409176
100081,376,377,0,Facilities,49.01913674346732,32.886516773801304,64.33242507407084,30.06650299727403
100081,377,378,0,Facilities,54.901152782186614,41.625043145025444,58.87717509798087,21.838674174633432
100081,378,381,0,Facilities,62.4860180710896,52.287150574298664,51.4902596164366,34.22144827772906
100081,381,382,0,Facilities,62.645674643254196,43.166358024531434,77.20490253670938,24.405083932218126
100081,382,395,0,Facilities,70.1491887963887,48.336851564216644,79.48981636959758,25.398122441667294
100081,395,404,0,Facilities,62.63284891921068,37.947485558599695,55.67895466427208,18.05994019110019
100081,404,407,0,Facilities,70.80774984706035,42.85414670009945,68.99430893125414,15.946200329296937
100081,407,409,1,Facilities,54.48595612655845,42.84516570488497,85.36554187083557,27.167517032712993
100081,409,413,0,Facilities,81.42312172048554,44.60508738617972,68.39457048336162,15.037156795561117
100081,413,418,0,Facilities,42.76580178556908,42.11762964955359,79.13699005745727,23.344511490870893
100081,418,421,0,Facilities,63.059651015196486,40.3012750271473,61.3929420316211,14.732050536643506
100081,421,423,1,Facilities,57.114562239025524,40.68070206405068,57.67371605669342,14.314237996763213
100081,423,425,0,Facilities,59.134848703394866,35.030901936629064,73.97319517069404,13.009190396012114
100081,425,428,0,Facilities,64.15731784256388,40.137029938727395,80.13247061890746,17.14744107888413
100081,428,429,0,Facilities,51.29876965574236,43.271874408844205,76.71261152169173,23.360239630772256
100081,429,443,1,Facilities,67.45146699964134,43.28803826525026,68.44313172878724,14.598580893516754
100081,443,445,0,Facilities,54.28753391506346,47.048170718322915,68.3327488662529,17.027320305605105
100081,445,457,0,Facilities,57.46892352370798,46.36293421279948,62.14785955006084,17.065442023501678
100081,457,461,0,Facilities,63.951919656264565,47.62653436361008,66.00941493661475,7.200177502719594
100081,461,464,0,Facilities,55.84843299838996,45.328428373211885,71.72912645155493,12.520376210065596
100081,464,468,0,Facilities,81.24519816899014,41.84698986611325,77.49497318699346,9.198013368314962
100081,468,470,0,Facilities,65.08514394912599,43.879999428090585,72.86004316789848,13.867333523019315
100081,470,473,0,Facilities,68.26766110967726,35.631142626760585,77.07842095032532,2.460011337063146
100081,473,476,0,Facilities,66.7104738047223,55.41760335066755,65.87690296617066,13.299684306132722
100081,476,482,0,Facilities,72.09294399956764,47.52932858086004,78.10115790190096,11.474671814537526
100081,482,494,0,Facilities,52.010018366931845,40.92379821374034,78.45152660505133,7.859917000743158
100081,494,496,0,Facilities,41.92390840965594,40.75260250520699,72.15005974065532,0.9814324685930662
100081,496,497,0,Facilities,58.17222234330257,44.06129116943551,59.84445756590773,0.0
100081,497,498,0,Facilities,69.08220622258371,44.3509701328083,50.7620630221153,2.7817796654545135
300006,0,11,0,Hardware,66.85445005185734,52.896451126268225,73.51677076920957,100.0
300006,11,18,1,Hardware,41.64302091149511,31.958574670172776,83.1103554575108,100.0
300006,18,21,0,Hardware,53.60880008528167,46.970539105756146,81.9381275057399,93.59682483683115
300006,21,22,0,Hardware,74.1633711431319,36.222051660160965,76.34688553928783,100.0
300006,22,27,0,Hardware,52.01980394977321,46.55759202103802,82.37248289450372,96.28841913471094
300006,27,30,0,Hardware,58.33426431322506,44.92886565456346,81.8282871019537,100.0
300006,30,36,0,Hardware,49.22503821855123,43.753343738918964,72.19300184968485,89.3716944199294
300006,36,37,0,Hardware,55.33469048609829,31.146789601900778,88.21444246396177,96.62945631363753
300006,37,45,0,Hardware,57.61739182352683,50.275799840915866,67.85477104233772,88.35808582075154
300006,45,48,0,Hardware,52.94138844092195,31.45889907862443,63.75134142618391,77.51486383235154
300006,48,60,0,Hardware,48.103609745150834,38.08928063311759,59.863972553466446,90.89380331811104
300006,60,66,0,Hardware,70.71301727345704,46.05105416613203,70.57865271403683,94.29890421301768
300006,66,73,0,Hardware,64.25194936393258,48.11237537509132,63.99717064566058,88.55045000867008
300006,73,74,0,Hardware,52.11314187585211,43.39409556615723,66.61608291991001,92.51102733024155
300006,74,76,0,Hardware,45.48735648772813,42.547559127394415,73.23431061908424,83.41007457807373
300006,76,84,0,Hardware,57.84875270889053,37.445442313650176,64.64356714268555,85.5788431927615
300006,84,85,0,Hardware,71.29893339153894,47.759894291032516,63.93875579538015,93.6170884810585
300006,85,92,0,Hardware,62.0541631859819,36.60634956658893,72.44467450289223,83.2645376725562
300006,92,94,0,Hardware,62.09655389837364,35.11934947700974,62.55780510238469,70.15944614123165
300006,94,99,0,Hardware,56.50710078173249,42.0684509879054,69.55457998502105,75.54467564338088
300006,99,103,0,Hardware,48.624528201079244,42.90619238896727,73.00444015684234,79.40433222583654
300006,103,104,0,Hardware,54.10931239034742,41.8329800566143,69.3688832486816,83.41606088581001
300006,104,107,0,Hardware,59.1919052935984,38.63557420285595,62.4336654368031,79.3006647223467
300006,107,109,0,Hardware,50.70930542190754,46.16597942198332,91.18211717921889,79.34746507610959
300006,109,112,0,Hardware,50.544796110972925,23.80860853545308,71.5877838862429,69.83363668249979
300006,112,114,0,Hardware,58.11377486056709,39.828714183732515,86.0113467184035,76.11922561070314
300006,114,115,0,Hardware,64.42348919670393,46.73051484233885,38.53216848204649,71.56978373638567
300006,115,116,0,Hardware,85.43495843993334,50.59790107766204,74.33080741327203,74.545191732957
300006,116,123,0,Hardware,77.51170835984588,49.88645590319972,77.55949449125667,69.36058778791067
300006,123,126,0,Hardware,66.56626772953898,48.79187385444474,72.83893632712054,74.53852657210156
300006,126,127,0,Hardware,54.266212085379166,46.21862379723166,73.34239095632242,71.0958871711796
300006,127,129,0,Hardware,55.49536626172821,48.253758677642296,61.97644352463858,57.14344863369966
300006,129,137,0,Hardware,69.82118457093672,44.81747714998401,59.91892800456189,70.83873006599345
300006,137,138,0,Hardware,68.37052470596365,35.9925718681941,65.77872615927527,69.62452162994855
300006,138,140,0,Hardware,75.00345020833005,44.76303233239542,64.91333760191651,72.07254209094795
300006,140,165,0,Hardware,59.343935732130845,39.937530171951735,75.63174198011747,63.62291627315913
300006,165,167,0,Hardware,59.87936345943706,36.039636254639284,75.20918761630402,65.1764619839072
300006,167,169,0,Hardware,58.2435445835285,46.157789247571124,82.59992877589391,56.68121673698611
300006,169,170,0,Hardware,75.80305931430135,45.94701457642796,60.584696590260876,71.79391194532454
300006,170,173,0,Hardware,72.63636552575906,49.82326461060189,68.35641926425987,62.996794943819985
300006,173,187,0,Hardware,66.41861308140749,46.344683582316456,55.48952045562836,58.161997038320756
300006,187,199,0,Hardware,61.67763518918432,37.278626511081846,74.58522502946406,53.319009642410485
300006,199,206,0,Hardware,79.66710386435781,46.00270076875079,58.59071709872498,58.43738715671062
300006,206,209,0,Hardware,68.29031827645981,43.84341888021438,76.73124674256465,54.227567504334246
300006,209,211,0,Hardware,51.0211785583338,31.676616455970056,80.98809840926499,50.2270988301201
300006,211,216,0,Hardware,68.20137622399179,39.084999642198284,71.49992337065663,58.39741688052821
300006,216,220,1,Hardware,65.39992066628942,43.726624122018116,85.35613728806172,53.221416358287854
300006,220,230,0,Hardware,51.3622661273747,50.30091071916085,86.8222319444864,53.224479557541756
300006,230,231,0,Hardware,55.883288299294165,53.632005770973876,71.40866106199049,53.18818563467598
300006,231,233,0,Hardware,56.6788517843125,55.13586622367515,68.74999912710777,52.295003880711945
300006,233,234,0,Hardware,59.63032845707088,39.71203508810878,63.29530201649296,55.13727498891154
300006,234,238,0,Hardware,45.20706050239016,40.932801240982826,68.03269951796877,48.04921836675002
300006,238,243,0,Hardware,45.18671529640071,38.56723219875798,68.75811631510625,50.73550290075452
300006,243,255,0,Hardware,44.75103885902053,37.966551596636066,57.0134312673497,35.919034992833076
300006,255,271,0,Hardware,49.19182374786233,42.28029679806907,77.12844338948241,45.871706585246486
300006,271,273,0,Hardware,65.3029690081344,41.3555185988185,63.45441035504446,38.39686267882926
300006,273,276,0,Hardware,54.00126918632238,45.292303111335606,63.82455667344879,53.948961089221086
300006,276,285,0,Hardware,59.85986783565403,46.94032655385329,70.26365223786716,42.817520829014484
300006,285,291,0,Hardware,55.78016833972136,45.54222032747321,66.7544210854949,40.280758168630186
300006,291,296,0,Hardware,49.08878038979253,37.16824830101629,80.4300174563725,45.44986170116102
300006,296,303,0,Hardware,48.41500683505389,46.48216012221525,72.56067298251097,40.907441895238605
300006,303,306,0,Hardware,63.480382196820884,42.21268914863966,72.33323182183419,39.50637233267878
300006,306,318,0,Hardware,51.924350338034756,31.674634324751167,72.82638065496359,36.5969423320335
300006,318,327,0,Hardware,52.367211506606004,33.2918401572824,63.39718126084281,29.281689758715345
300006,327,332,0,Hardware,52.6331198755439,46.87530299170756,83.07632261737446,40.70914360084074
300006,332,337,0,Hardware,55.81393667212326,38.85897605633508,57.563356199880744,33.78173571967546
300006,337,338,0,Hardware,68.72626447598503,46.397506281174465,59.60711211061567,38.83293292981357
300006,338,340,0,Hardware,59.00271679305138,37.257659221879265,73.00291463867553,36.58463301090198
300006,340,341,0,Hardware,58.887960877298084,44.626712514565135,84.66568606656811,25.924061697350517
300006,341,352,0,Hardware,61.84570468434597,46.96356005226789,69.43217611594483,35.91222027314656
300006,352,363,0,Hardware,64.74864139947908,42.56614593163049,67.65125989113362,33.231892474786676
300006,363,365,0,Hardware,54.75559288645823,48.21033171578229,81.28265147919055,29.869970173220047
300006,365,366,0,Hardware,55.54174082151517,30.89333162650129,56.49172983211271,24.295014005671995
300006,366,369,0,Hardware,56.03834207324139,43.5850795294087,70.44376965361162,30.731146415815097
300006,369,378,0,Hardware,52.73362515329942,33.33582928018753,66.42653008546185,16.54814539261556
300006,378,381,0,Hardware,55.0185237069451,43.84023926520269,69.10911951138745,26.128820722773526
300006,381,388,0,Hardware,77.95245770704776,41.041664010639224,78.79793355154666,21.20783456709722
300006,388,391,0,Hardware,61.86088814806831,53.58708039188595,64.34045295942153,18.762324276902845
300006,391,401,0,Hardware,78.56306846162545,44.62635373489938,53.271243588921,19.949599086230567
300006,401,403,0,Hardware,53.06455512808916,41.396373206218286,68.69909729529009,9.99124800327465
300006,403,407,0,Hardware,56.478304287993986,37.38276624587978,80.20580380264383,20.35075292682404
300006,407,409,0,Hardware,54.257940278253905,43.9173472940949,69.18407264796103,16.6385959316965
300006,409,410,0,Hardware,67.60481259658944,35.4138466093403,67.93823022390465,24.138459177079294
300006,410,416,0,Hardware,57.19452509016111,47.26036425314859,82.09907399543695,23.336804898745747
300006,416,418,0,Hardware,67.10583013018719,47.04838189341936,63.307297642504224,22.553809022732622
300006,418,424,0,Hardware,60.20533581972264,41.4497656412627,80.33145570560748,27.405462369485836
300006,424,438,0,Hardware,43.21622423510488,35.31499796011095,69.89843795839901,9.767041724643091
300006,438,441,0,Hardware,43.36453826624705,32.31181093086853,72.36628709917144,20.782900446358283
300006,441,453,0,Hardware,62.94325643623275,41.918333503746865,61.21588590324741,13.870203157627788
300006,453,455,0,Hardware,53.64532298777283,44.66132793725824,61.045331258485895,3.455911456903735
300006,455,456,0,Hardware,62.5478141587329,43.2849649003043,76.85315762468315,4.826514073812664
300006,456,463,0,Hardware,66.3404666820518,40.86879839503149,55.94853792131337,7.342358005054743
300006,463,468,1,Hardware,35.59690380090734,39.74400574030417,66.20025340609729,9.545222439405002
300006,468,470,0,Hardware,80.02277252246142,48.55483668766713,91.0990164793788,8.631197760539559
300006,470,471,1,Hardware,78.87482598157668,44.17260633356952,64.53020374285663,11.614801516453262
300006,471,472,1,Hardware,54.64058836938915,41.769970325245914,71.09280529924946,1.9129440711949952
300006,472,474,0,Hardware,48.24477957124621,42.572056864169134,65.79436643774218,3.474530207575111
300006,474,489,0,Hardware,51.24946879590311,37.49711924747031,66.5584097283932,3.761170022043018
300006,489,491,0,Hardware,73.47957145792776,42.713800334117444,61.91574650260597,12.067243641259008
300006,491,493,0,Hardware,56.83403916946163,35.57462849419318,70.65715323224954,0.0
300007,0,12,0,Hardware,74.09395253923294,36.68729817115974,68.62486754048615,87.9211792293335
300007,12,16,0,Hardware,60.49229646625778,39.53452154733345,56.93109549672248,95.94538288752679
300007,16,21,0,Hardware,57.53357952785111,42.609658508417716,80.4790903806882,100.0
300007,21,22,0,Hardware,51.75764740704656,45.76585383220694,92.49035673327754,94.6346345198655
300007,22,31,0,Hardware,48.56979158540603,39.3723173027397,61.126425604366275,95.0578704622091
300007,31,38,0,Hardware,33.40496457685603,35.068600072269,64.87622706831405,98.80105898629428
300007,38,43,0,Hardware,62.75677863497621,42.02608477797075,79.00110689655781,95.78079797460171
300007,43,50,0,Hardware,63.66403118248213,43.568204564034204,71.67015947627502,94.54837519835102
